,disposition,period,time0bk,impact,duration,depth,prad,teq,insol,model_snr,steff,slogg,srad,ra,dec,kepmag
202,0,6.998099523,171.898913,7.361000000000001,2.0488,20285.0,588.66,853.0,125.22,192.3,5612.0,4.566,0.8290000000000001,287.88412,42.832439,15.877
203,1,5.95489993,170.955871,0.327,2.3892,1410.7,2.33,635.0,38.52,87.2,4261.0,4.641,0.633,293.63696,42.82497,15.019
204,1,12.03987488,181.22536,0.28600000000000003,2.7363,1250.6,2.18,502.0,15.06,57.6,4261.0,4.641,0.633,293.63696,42.82497,15.019
205,1,20.83762895,132.08488,0.706,2.3734,439.0,1.42,418.0,7.24,14.9,4261.0,4.641,0.633,293.63696,42.82497,15.019
206,0,8.8111022,136.4568,1.2229999999999999,5.0683,401.1,63.66,1399.0,904.92,76.8,6200.0,3.8,2.404,294.46088,38.383461,12.759
207,1,23.58917143,173.81994,0.9259999999999999,5.073,1200.7,3.16,487.0,13.34,53.3,4919.0,4.566,0.721,297.4600200000001,42.83992,15.316
208,1,6.481633072999999,122.977657,0.833,3.784,298.5,2.54,1145.0,406.25,125.6,5945.0,4.213,1.3019999999999998,290.39273,40.28487,12.365
209,1,10.37168928,172.61729,0.537,3.035,1254.9,3.2,720.0,63.68,64.5,5121.0,4.457,0.888,290.3932200000001,43.363899,15.193
211,1,4.40841331,172.18582,0.899,5.012,549.4,2.66,1139.0,398.0,45.1,6007.0,4.457,0.961,292.96555,43.34639,15.662
212,0,7.942617599999999,174.52563,0.9420000000000001,6.702999999999999,1590.7,4.68,878.0,140.57,60.4,5811.0,4.521,0.9259999999999999,299.00143,43.399632,15.26
213,1,226.8904775,207.35971,0.731,7.558,3136.4,4.53,236.0,0.73,46.8,5067.0,4.585,0.75,294.90973,42.935261,15.859000000000002
214,0,1.956811408,170.694208,1.091,2.1958,24905.0,21.58,1109.0,357.16,125.4,5209.0,4.657,0.603,295.8353600000001,42.943062,15.533
216,1,9.439459486,177.186096,0.049,2.8979,3036.1,4.16,686.0,52.32,175.2,5097.0,4.597,0.779,288.64252,43.039291,15.067
217,1,11.523067458,131.969055,0.0,3.8757,507.3,3.13,927.0,174.81,142.0,5644.0,4.162,1.411,284.48245,44.398041,12.345999999999998
218,1,20.47748843,178.66786000000005,0.49700000000000005,2.8364,1382.4,2.92,530.0,18.65,52.7,5097.0,4.597,0.779,288.64252,43.039291,15.067
219,1,3.336123113,135.31623000000002,0.252,1.9616,516.3,1.74,970.0,209.79,41.6,5097.0,4.597,0.779,288.64252,43.039291,15.067
220,1,8.01078456,170.20739,0.192,2.312,1333.6,1.72,453.0,9.9,48.5,3713.0,4.779,0.47,294.77393,43.056301,15.847
221,1,12.07134205,143.45948,0.013999999999999999,4.3224,759.2,1.29,395.0,5.74,31.0,3713.0,4.779,0.47,294.77393,43.056301,15.847
222,1,20.99587872,152.31554,0.228,2.6333,767.3,1.3,328.0,2.74,18.2,3713.0,4.779,0.47,294.77393,43.056301,15.847
223,1,7.41113177,175.34753999999995,0.7120000000000001,2.5242,620.5,2.45,905.0,158.11,50.4,5849.0,4.517,0.919,295.65149,43.029831,15.031
224,0,1.000747038,169.974229,0.9079999999999999,0.9967,1823.5,4.14,1620.0,1635.2,147.4,5472.0,4.499,0.79,297.97513,43.164909,15.419
225,1,8.884922995,169.99168600000004,0.069,2.07004,16053.0,10.51,770.0,83.21,388.2,5332.0,4.5,0.843,291.1376,36.577381,15.264
226,1,8.09888906,176.623731,0.018000000000000002,4.20241,6911.1,8.95,986.0,223.19,435.9,6214.0,4.442,1.0759999999999998,282.69952,43.272739,15.261
227,1,10.00653012,176.96898000000004,0.862,5.343999999999999,936.1,3.52,876.0,139.21,71.9,6063.0,4.47,1.001,283.6307700000001,43.379398,15.063
228,1,17.855221681,146.596466,0.075,7.41287,9065.2,13.16,911.0,163.04,915.7,6823.0,4.308,1.367,297.45374,41.01099,11.353
231,1,5.007316661,173.433997,0.344,4.2362,6932.3,6.96,998.0,234.28,431.4,5865.0,4.563,0.8270000000000001,295.53613,43.884449,15.813
232,1,2.211116989,170.150139,0.69,1.6485,724.2,1.85,931.0,177.19,42.6,4500.0,4.6560000000000015,0.6459999999999999,285.16833,44.026459,15.791
233,1,27.9541337,178.73791,0.063,3.95,942.5,1.9,400.0,6.04,25.4,4500.0,4.6560000000000015,0.6459999999999999,285.16833,44.026459,15.791
234,1,12.69104387,137.12594,0.008,3.7727,252.1,2.57,1008.0,244.3,60.2,5869.0,4.024,1.626,292.92914,48.60281,12.935
235,0,4.409409243,171.89433,0.027999999999999997,3.8636,12861.0,10.95,1101.0,347.06,85.8,5600.0,4.368,0.975,296.41019,43.455391,15.403
236,1,16.23947096,175.569907,0.043,4.0374,2590.7,4.14,598.0,30.14,123.8,5191.0,4.564,0.8370000000000001,293.0614,43.58136,15.258
237,1,6.308201629,174.047661,0.03,2.9785,1328.5,2.96,819.0,106.44,86.2,5191.0,4.564,0.8370000000000001,293.0614,43.58136,15.258
238,1,2.052349884,169.890622,0.43700000000000006,2.0778,14281.0,13.12,1497.0,1183.18,1072.1,5855.0,4.393,1.08,299.56189,43.503559,15.257
239,1,9.770448599999998,175.71372,0.09,2.4517,1897.8,2.23,460.0,10.59,58.0,3906.0,4.73,0.509,282.23251,43.66563,15.777
240,1,5.169804269,172.63153,0.35100000000000003,2.153,1037.4,1.66,569.0,24.75,41.4,3906.0,4.73,0.509,282.23251,43.66563,15.777
241,1,21.22261195,137.57403,0.02,6.5093,366.0,2.48,771.0,83.56,114.9,5945.0,4.213,1.3019999999999998,290.39273,40.28487,12.365
242,1,20.09017037,147.97788,0.8859999999999999,4.154,1432.1,2.25,362.0,4.05,36.9,3906.0,4.73,0.509,282.23251,43.66563,15.777
243,1,7.11373257,174.32351,0.33399999999999996,2.1764,807.6,1.16,429.0,8.01,44.4,3561.0,4.855,0.41100000000000003,296.98505,43.65852,15.234000000000002
244,1,3.306551643,134.37211000000002,0.001,1.8177,509.2,0.91,554.0,22.19,37.8,3561.0,4.855,0.41100000000000003,296.98505,43.65852,15.234000000000002
245,1,15.36845737,147.38965,0.115,2.4714,756.1,1.11,332.0,2.86,30.9,3561.0,4.855,0.41100000000000003,296.98505,43.65852,15.234000000000002
247,1,4.093578461,171.00954,0.93,2.5833,538.6,2.85,1182.0,461.07,36.4,6077.0,4.471,0.9990000000000001,290.26328,44.55645,15.399
248,1,105.145959,178.36700000000002,0.9640000000000001,8.593,685.4,3.43,401.0,6.09,15.4,6077.0,4.471,0.9990000000000001,290.26328,44.55645,15.399
249,1,10.848451800000001,171.80584,0.21,2.9993,1675.6,2.34,499.0,14.66,64.5,4201.0,4.682,0.591,295.57935,44.545959,15.058
250,1,6.66833241,137.43988000000002,0.644,1.915,362.3,1.18,587.0,28.06,14.2,4201.0,4.682,0.591,295.57935,44.545959,15.058
251,1,4.082274889,169.63756519999995,0.09300000000000001,3.23015,17859.0,10.55,1016.0,251.48,1669.1,5655.0,4.581,0.794,284.83047,44.658138,15.198
253,1,42.1406089,139.0604,0.045,5.083,895.5,1.85,349.0,3.49,21.6,4500.0,4.6560000000000015,0.6459999999999999,285.16833,44.026459,15.791
254,1,4.617490562,135.04908999999998,0.649,2.2618,575.8,1.62,728.0,66.47,28.1,4500.0,4.6560000000000015,0.6459999999999999,285.16833,44.026459,15.791
255,1,10.19849255,137.92067,0.7140000000000001,2.4283,634.1,1.75,559.0,23.11,21.4,4500.0,4.6560000000000015,0.6459999999999999,285.16833,44.026459,15.791
256,0,5.795063956,172.697467,0.9490000000000001,3.2496,1692.9,4.33,950.0,192.74,119.4,5865.0,4.563,0.8270000000000001,296.50754,44.036072,15.289
257,1,7.15681552,174.13511,0.45,2.5882,867.0,2.47,782.0,88.23,47.7,5029.0,4.494,0.838,289.59476,44.141949,15.46
258,1,17.64830851,133.54533,0.653,2.0873,763.3,2.43,579.0,26.49,23.8,5029.0,4.494,0.838,289.59476,44.141949,15.46
259,1,4.14810719,133.3881,0.09300000000000001,2.535,175.2,1.08,938.0,182.76,12.9,5029.0,4.494,0.838,289.59476,44.141949,15.46
260,1,16.51410989,176.11686,0.395,4.1575,973.5,2.72,655.0,43.57,55.9,5527.0,4.488,0.866,296.5662200000001,44.105862,15.223
261,1,30.1329298,190.38336,0.8390000000000001,5.172000000000001,1015.8,3.14,536.0,19.55,44.8,5527.0,4.488,0.866,296.5662200000001,44.105862,15.223
262,1,4.79090809,136.31106,0.11,2.603,251.3,1.36,990.0,227.24,21.2,5527.0,4.488,0.866,296.5662200000001,44.105862,15.223
263,1,31.71981013,142.82083,0.125,4.819,363.4,3.09,743.0,71.97,63.1,5869.0,4.024,1.626,292.92914,48.60281,12.935
264,1,99.64159620000001,198.68664,0.027999999999999997,4.448,952.5,2.64,360.0,3.97,22.7,5527.0,4.488,0.866,296.5662200000001,44.105862,15.223
265,1,4.7083264510000005,171.446507,0.061,3.16114,7912.7,10.6,1162.0,431.02,633.4,5560.0,4.246,1.21,298.63565,44.17094,15.113
266,0,16.37198661,172.75926,9.302999999999999,3.8449,4147.6,540.37,438.0,8.71,54.5,4187.0,4.6560000000000015,0.5920000000000001,298.67862,44.175499,15.654000000000002
267,1,5.392026903,171.72707,0.314,2.9804,1151.4,2.68,850.0,123.33,77.4,5198.0,4.589,0.8009999999999999,284.43051,44.48053,15.651
269,1,6.491682807999999,174.633553,0.535,4.301,7163.3,9.66,1062.0,301.54,502.3,6123.0,4.413,1.107,285.5548100000001,45.578861,15.649
270,0,3.0447707960000003,172.01916,1.252,10.0134,1695.0,24.54,1076.0,317.36,203.5,5525.0,4.603,0.753,293.68494,45.51683,15.621
271,1,3.855603916,170.67878430000005,0.348,3.2179,16653.0,13.61,1212.0,508.65,1173.9,6033.0,4.46,1.046,296.39316,45.568562,15.272
272,0,3.855599139,170.67956999999996,0.8640000000000001,3.1830000000000003,1030.9,3.57,1158.0,425.74,90.1,5936.0,4.501,0.965,296.39542,45.56992,15.054
273,1,38.47876629,151.852812,0.003,5.04169,23530.0,13.26,484.0,13.01,1077.8,5510.0,4.539,0.879,288.90222,49.370491,13.779000000000002
274,0,37.601661281999995,194.713383,0.408,8.30604,59130.0,27.22,606.0,31.86,1667.3,6140.0,4.354,1.0959999999999999,282.30603,44.714661,15.505
275,1,3.314947362,171.313058,0.799,1.8007,1398.2,3.94,1155.0,421.03,123.5,5609.0,4.481,0.9440000000000001,293.45483,44.792789,15.142
276,0,6.71969089,173.35776,0.985,3.0231,969.7,4.37,952.0,194.18,45.4,5931.0,4.479,0.866,301.04956,44.706299,15.172
277,1,39.6431552,206.596798,0.062,6.5292,15664.0,10.98,472.0,11.74,690.3,5231.0,4.455,0.9,283.97751,44.811562,15.011
278,0,51.42598578,173.535933,0.203,16.9422,66068.0,29.66,549.0,21.4,1843.8,6257.0,4.41,1.147,290.63898,44.806789,15.630999999999998
279,1,21.80451611,190.49737,0.7509999999999999,3.4097,1144.9,2.6,543.0,20.48,49.9,5481.0,4.629,0.708,291.7173200000001,44.88731,15.067
280,1,10.28194593,175.33988,0.168,3.4366,1110.7,2.53,680.0,50.6,55.0,5196.0,4.593,0.775,291.84198,44.858089,15.532
281,1,18.11993039,182.61535,0.20600000000000002,4.2309,1506.9,2.95,563.0,23.77,60.7,5196.0,4.593,0.775,291.84198,44.858089,15.532
282,1,3.78402867,133.28133,0.691,1.9012,426.1,1.7,949.0,191.78,25.6,5196.0,4.593,0.775,291.84198,44.858089,15.532
283,1,5.15448142,171.6389,0.9329999999999999,3.228,697.5,2.94,964.0,204.1,48.1,5431.0,4.457,0.884,294.84689,45.034409,15.365
284,0,33.80364366,202.259731,0.023,11.4813,13494.0,20.7,745.0,72.71,529.9,5855.0,3.999,1.796,297.47586,41.114288,13.109000000000002
285,1,5.743469797,174.898924,0.001,3.4412,1240.2,3.13,982.0,219.95,79.7,5897.0,4.5310000000000015,0.8909999999999999,291.09235,45.11552800000001,15.543
287,0,19.974485239,171.6300909,0.8859999999999999,4.23479,40293.0,26.56,700.0,56.84,1398.8,6108.0,4.471,0.997,289.72748,45.367661,15.217
288,1,3.166353562,170.96614499999995,0.032,3.3129,1473.4,3.82,1273.0,621.92,128.3,6007.0,4.47,0.998,286.36011,45.414291,15.603
289,0,23.899634406999997,188.982797,1.245,3.81881,20953.0,44.04,652.0,42.8,547.8,6192.0,4.503,0.924,294.71768,45.48576,15.453
290,1,3.388012244,170.5336,0.433,2.6849,280.1,2.11,1315.0,705.93,30.6,5553.0,4.221,1.25,292.58044,46.097389,15.065
291,1,5.83909761,132.09261,0.341,3.1915,273.6,2.06,1097.0,341.48,25.2,5553.0,4.221,1.25,292.58044,46.097389,15.065
292,1,1.620467654,132.06388,0.271,2.1888,159.6,1.57,1681.0,1893.42,22.7,5553.0,4.221,1.25,292.58044,46.097389,15.065
293,1,10.6816951,131.55082,0.6459999999999999,3.605,307.8,2.3,897.0,152.75,21.9,5553.0,4.221,1.25,292.58044,46.097389,15.065
294,1,6.1048494170000005,169.573477,0.040999999999999995,4.6912,2090.3,3.18,784.0,89.25,293.7,5085.0,4.584,0.7120000000000001,297.0456200000001,46.027359,15.017
295,1,3.5787805660000003,134.03041869999998,0.079,2.91089,11382.0,10.43,1145.0,406.6,1838.4,5524.0,4.421,0.9940000000000001,289.60797,44.345421,13.938
296,0,3.187067566,171.64976,1.234,3.1189999999999998,1037.4,23.88,1079.0,319.76,37.2,5450.0,4.552,0.8109999999999999,297.78848,45.565418,15.653
297,1,5.826657507999999,173.011411,0.033,2.9183,1539.1,4.09,1013.0,248.57,81.1,5561.0,4.362,1.06,288.1647,45.816509,15.843
298,1,12.41216347,142.54039,0.021,3.739,611.3,2.58,787.0,90.65,25.6,5561.0,4.362,1.06,288.1647,45.816509,15.843
299,1,18.74649011,147.13074,0.508,3.895,796.8,3.05,686.0,52.38,26.7,5561.0,4.362,1.06,288.1647,45.816509,15.843
300,1,20.86021229,180.01775700000005,0.066,5.1937,1910.5,5.5,781.0,87.76,117.0,6035.0,4.22,1.2570000000000001,294.02301,45.853081,15.237
301,1,42.63427848,141.16953999999996,0.142,6.1998,1719.3,5.22,615.0,33.82,78.7,6035.0,4.22,1.2570000000000001,294.02301,45.853081,15.237
302,1,87.64760679999999,134.94222,0.147,8.871,1009.6,4.0,484.0,12.94,37.5,6035.0,4.22,1.2570000000000001,294.02301,45.853081,15.237
304,1,9.467821473999999,178.415842,0.081,2.4327,2237.0,2.13,407.0,6.47,124.7,3582.0,4.807,0.45799999999999996,283.73203,45.958771,15.073
305,1,0.8930409690000001,134.54034199999998,0.009000000000000001,1.0981,741.7,1.24,893.0,151.14,87.8,3582.0,4.807,0.45799999999999996,283.73203,45.958771,15.073
306,1,4.942783419,136.3294353,0.5660000000000001,3.25346,11145.0,10.62,1008.0,244.42,2040.7,5514.0,4.459,0.978,296.20059,49.140121,13.758
307,1,20.83426731,176.58569,0.256,4.0454,988.4,2.74,595.0,29.62,45.1,5537.0,4.549,0.88,293.01828,45.914688,15.412
308,1,9.94602357,171.70192,0.035,3.3862,994.5,3.12,807.0,100.34,51.0,5344.0,4.365,1.013,296.06424,45.976841,15.595999999999998
309,1,1.04562195,133.91912,0.037000000000000005,1.8955,213.0,1.45,1710.0,2031.84,25.3,5344.0,4.365,1.013,296.06424,45.976841,15.595999999999998
310,1,5.71462396,132.63866000000002,0.503,2.336,297.8,1.78,971.0,210.16,16.7,5344.0,4.365,1.013,296.06424,45.976841,15.595999999999998
312,1,8.14515981,140.56811000000002,0.965,5.073,446.8,3.43,1050.0,287.91,32.2,5896.0,4.197,1.24,290.41327,38.34375,14.925
313,1,18.9985279,144.74157,1.3,4.529,430.7,43.17,792.0,93.03,16.9,5896.0,4.197,1.24,290.41327,38.34375,14.925
314,1,4.24439049,137.06643,0.9490000000000001,3.282,174.0,2.07,1305.0,686.99,15.1,5896.0,4.197,1.24,290.41327,38.34375,14.925
316,1,28.5742692,143.8315,0.068,4.9427,824.9,2.32,538.0,19.83,97.1,5551.0,4.508,0.812,296.98102,43.209751,13.771
320,0,0.445277068,133.52312,1.2962,3.5389999999999997,186.7,35.74,2562.0,10177.11,28.9,6167.0,4.444,1.064,297.10349,47.64357,15.343
321,0,0.379463865,170.2480164,1.246,0.8689600000000001,1973.3,59.56,3000.0,19256.81,458.6,5075.0,3.892,1.7830000000000001,290.91119,38.335579,13.787
322,0,9.88047978,173.60867199999996,1.02,2.78458,18541.0,23.6,860.0,129.45,534.5,6113.0,4.512,0.917,281.6691600000001,42.038639,15.212
323,0,4.6484156,261.09395,0.968,38.1939,128.4,5.06,2259.0,6152.88,91.7,6980.0,3.577,3.4819999999999998,295.26682,38.61124,10.963
324,0,17.512014768,174.282592,0.9940000000000001,1.8248,4511.7,13.66,804.0,98.77,322.3,6224.0,4.33,1.1320000000000001,287.61633,39.127239,12.336
325,0,3.9886021,171.01852,0.06,1.7376,673.5,34.39,3145.0,23135.72,37.1,4813.0,2.472,13.652000000000001,289.09323,49.424484,6.974
327,0,0.525154153,133.744359,1.226,2.1441,747.5,23.61,2073.0,4391.51,116.1,5582.0,4.497,0.846,295.09866,41.007038,15.058
328,0,1.303861044,134.212059,1.258,4.0541,598.2,27.85,1610.0,1595.19,140.6,5758.0,4.475,0.902,298.13589,41.332062,13.555
330,0,2.55549176,134.50078,1.228,9.083,113.8,23.35,1312.0,701.68,24.3,5948.0,4.508,0.9009999999999999,298.77325,41.214729,14.554
331,0,2.947376671,171.522978,2.641,2.0911,433.2,403.59,2404.0,7903.84,62.3,8090.0,4.002,2.234,292.61194,43.305141,10.47
332,1,224.7789355,142.095338,0.652,11.1899,3487.5,7.67,333.0,2.92,235.7,5873.0,4.293,1.235,291.6531700000001,44.688271,13.492
333,0,0.890110752,133.2647,0.21600000000000003,0.8774,321.5,1.25,1372.0,838.42,19.6,4768.0,4.628,0.711,291.17068,38.008591,15.723
334,0,5.76573396,133.30941,0.708,2.924,248.0,7.47,1964.0,3518.78,22.2,5772.0,3.364,4.434,294.52557,38.204632,14.313
335,1,7.42608123,139.90039,0.09699999999999999,3.6379,443.3,2.47,1037.0,273.78,37.5,6049.0,4.353,1.176,292.7131,38.358212,14.818
336,1,15.9868932,137.5964,0.5329999999999999,4.158,178.5,1.62,803.0,98.51,10.9,6049.0,4.353,1.176,292.7131,38.358212,14.818
337,0,0.73094589,133.68876,1.169,4.32,250.2,17.12,1922.0,3248.17,37.5,5901.0,4.553,0.848,289.7962,38.351181,15.401
338,1,18.92537246,149.49558000000005,0.8059999999999999,3.9835,640.9,13.92,1171.0,443.58,41.0,4941.0,3.317,4.885,286.4904200000001,38.37490800000001,14.604
339,0,0.933749106,134.31831,0.736,4.256,186.2,3.22,2863.0,15822.49,136.3,6215.0,3.849,2.188,292.77588,47.461689,13.079
340,0,2.037440623,133.59962,0.715,3.4419999999999997,118.6,1.19,1572.0,1448.05,27.0,6253.0,4.415,1.015,295.79526,47.66396,14.187
342,1,31.5925809,142.9649,0.28300000000000003,13.565999999999999,145.1,1.78,688.0,53.09,25.5,5676.0,4.1,1.4869999999999999,295.92065,47.448608,13.29
343,1,1.97376085,178.68941940000005,0.337,1.82542,30222.0,8.78,753.0,76.1,1252.5,3807.0,4.762,0.503,292.0683,38.84227,15.715
345,0,4.618767792,133.386535,0.7659999999999999,5.9957,4399.1,7.48,1170.0,442.78,270.1,6013.0,4.381,1.033,297.31006,49.703041,13.652
346,0,7.82187328,123.49907,0.005,3.8417,42.2,2.78,2101.0,4601.71,37.2,7221.0,3.488,4.24,282.00031,48.54222100000001,9.275
348,1,2.7858212360000003,260.83731,0.893,3.5599,68.9,1.69,1784.0,2388.98,53.6,6202.0,4.026,1.733,287.36182,38.714016,8.224
349,0,52.56901867,184.971267,1.197,6.7507,26900.0,78.54,737.0,69.62,184.3,7240.0,4.178,1.7169999999999999,290.94437,38.538868,9.729
350,0,3.411758679,133.18086,1.213,3.158,570.6,14.71,684.0,51.85,35.6,3995.0,4.71,0.561,298.9917,41.074989,15.258
351,0,0.5254264270000001,133.187901,0.113,1.0801,324.6,1.45,2069.0,4349.62,63.6,5791.0,4.575,0.802,291.82181,41.11269,14.797
352,1,1.269091415,133.343682,0.41200000000000003,1.4647,340.9,1.41,1331.0,740.47,73.5,5041.0,4.5760000000000005,0.7659999999999999,296.86099,41.09734,13.999
354,0,8.667822346,137.341841,1.276,4.9658,2121.9,67.37,1303.0,681.39,187.6,6266.0,3.923,1.889,299.39972,45.316051,13.03
355,1,1.475323222,131.83272,0.136,2.3155,154.9,5.88,2740.0,13331.51,27.2,4941.0,3.317,4.885,286.4904200000001,38.37490800000001,14.604
356,1,4.15246118,134.57991,0.639,2.5755,223.4,7.62,1941.0,3354.56,24.5,4941.0,3.317,4.885,286.4904200000001,38.37490800000001,14.604
358,1,8.734885199999999,135.0818,0.314,4.49,270.7,1.59,890.0,148.62,24.8,5982.0,4.493,0.96,287.44409,38.088428,14.794
359,0,10.26547688,136.49663,0.69,3.733,399.6,1.81,770.0,83.13,20.1,5699.0,4.553,0.853,292.27905,38.284531,15.212
361,0,3.305577989,180.68154,1.145,2.5903,17971.0,25.89,1027.0,263.55,39.6,5534.0,4.629,0.7070000000000001,292.07849,38.631481,15.537
362,0,4.800653901,134.365782,0.785,9.0419,15304.0,16.91,1347.0,778.45,298.0,6715.0,4.347,1.2409999999999999,296.13391,38.999008,13.32
363,0,15.06649901,140.654788,1.018,5.9885,36348.0,56.44,932.0,177.96,154.6,5751.0,4.0280000000000005,1.626,293.92599,38.73798,13.855
364,0,34.82008158,163.015559,0.6629999999999999,11.1711,18848.0,11.36,459.0,10.49,882.6,5114.0,4.522,0.784,286.86926,39.103729,15.187
365,0,0.651784374,133.111707,1.224,2.0141,2779.3,33.65,2090.0,4500.59,195.2,5555.0,4.375,1.061,291.99988,38.437698,14.997
367,0,18.95491633,262.46677,1.228,24.249000000000002,867.5,71.39,1139.0,397.48,249.3,6362.0,3.761,2.5340000000000003,284.02679,49.41542800000001,10.988
368,0,4.348866254,262.72768,1.187,3.2797,625.6,2436.69,6421.0,401588.95,56.3,3598.0,0.65,101.45100000000001,298.8041100000001,40.843563,10.68
369,0,47.93094546,179.096467,1.272,2.6897,2144.4,68.02,905.0,158.41,221.1,8214.0,4.104,1.9380000000000002,295.59872,50.720669,10.376
371,0,1.5926331809999998,133.9243804,0.003,5.5605,633.1,1.56,1053.0,290.51,66.9,4506.0,4.626,0.6509999999999999,291.76196,37.09864,15.47
372,0,67.59237540000001,151.75056,0.728,12.249,4158.1,12.1,588.0,28.2,60.9,6038.0,4.082,1.744,295.58658,45.364979,13.675
373,1,17.02902786,143.33395,0.20199999999999999,4.645,568.9,2.54,755.0,76.66,29.8,5839.0,4.327,1.067,290.51047,41.24482,15.380999999999998
374,1,6.84619236,132.17265,0.077,3.529,246.8,1.67,1022.0,258.41,17.7,5839.0,4.327,1.067,290.51047,41.24482,15.380999999999998
375,1,67.83216379999999,125.881,0.027000000000000003,7.358,507.8,2.39,476.0,12.14,15.5,5839.0,4.327,1.067,290.51047,41.24482,15.380999999999998
376,1,43.13121470000001,166.26105,0.67,3.198,447.8,2.39,554.0,22.21,11.8,5839.0,4.327,1.067,290.51047,41.24482,15.380999999999998
377,1,1.224866441,133.20824,0.28600000000000003,1.7086,196.0,1.54,1741.0,2174.33,21.1,5553.0,4.32,1.107,290.60794,41.201092,15.376
379,1,25.93406406,149.76273,0.013999999999999999,4.6142,414.5,2.48,695.0,55.1,42.2,5952.0,4.287,1.225,291.97617,38.05508,13.703
380,1,83.4463485,158.68061,0.057999999999999996,6.5360000000000005,503.0,2.73,471.0,11.59,36.1,5952.0,4.287,1.225,291.97617,38.05508,13.703
381,0,7.04710032,139.79737,1.195,2.926,400.9,25.2,986.0,223.84,24.0,5766.0,4.363,1.068,290.13492,38.404221,14.928
382,1,12.99204853,136.32016000000002,0.091,6.0175,270.6,2.03,866.0,132.94,38.7,5765.0,4.2360000000000015,1.242,291.42358,38.216591,13.974
383,0,11.11620211,133.100575,0.937,4.211,4843.9,8.96,853.0,125.21,115.3,6122.0,4.471,0.996,295.29193,38.964588,15.38
384,0,1.922861499,134.65864399999998,0.943,3.5734,1916.2,5.09,1392.0,884.12,103.4,5778.0,4.5310000000000015,0.9109999999999999,291.4450700000001,38.637211,14.942
385,0,0.635445336,134.18403700000002,1.253,1.8592,2547.4,19.0,1177.0,451.42,182.2,3920.0,4.7,0.55,285.08026,39.18211,15.432
386,0,1.665784138,133.863028,1.27,1.8946,2006.2,97.27,2636.0,11424.49,148.0,6261.0,3.686,2.7889999999999997,291.47629,38.50058,11.84
387,0,55.6639167,156.35017,1.298,23.546,3414.4,34.14,434.0,8.38,103.4,5587.0,4.5280000000000005,0.853,294.74054,39.015511,15.593
388,1,52.09081627,158.744665,0.065,8.6388,2894.1,7.14,592.0,29.07,243.5,6198.0,4.237,1.324,300.5171200000001,44.38158,13.914
391,0,2.002779769,261.95791,0.242,2.231,260.5,1.42,1311.0,696.4,22.2,5346.0,4.44,0.892,298.44775,47.264999,14.606
392,1,8.18739443,260.86931,0.377,3.0472,517.6,1.92,782.0,88.36,38.4,5251.0,4.494,0.8490000000000001,291.9259600000001,38.014118,14.138
393,1,76.04981629999999,161.71445,0.015,7.1579999999999995,445.9,1.75,372.0,4.53,17.4,5251.0,4.494,0.8490000000000001,291.9259600000001,38.014118,14.138
394,1,3.341799486,141.35472,0.426,2.9254,178.2,1.67,1356.0,798.41,48.8,5873.0,4.293,1.235,291.6531700000001,44.688271,13.492
